,name,floorPrice,marketCap,numOwners,totalSupply,sevenDayChange,sevenDayVolume,oneDayChange,oneDayVolume,thirtyDayChange,thirtyDayVolume,totalVolume,id
804,Tripped Out Leos,0.0375,10.368881017287235,41.0,140.0,-0.39310956632159055,3.480981484375,10.031901249999999,2.068481484375,0.0,27.4371036026787,27.4371036026787,Q29sbGVjdGlvblN0YXRzVHlwZTo4MDc3OTk=
805,CryptoDuckies,0.11,35.983442424242426,154.0,344.0,-0.44500290688721467,3.4519,5.666666666666667,0.2,89.85689478580535,10.1759722160102,13.2739722160102,Q29sbGVjdGlvblN0YXRzVHlwZToxNDAyNzQ=
806,brother_melon_marginalia,3.0,5.421428571428572,6.0,11.0,0.0,3.45,0.0,3.45,68.0,3.45,3.5,Q29sbGVjdGlvblN0YXRzVHlwZTozNDc5MDY=
807,Senties,0.03,15.209805217391304,193.0,509.0,-0.07071581167689778,3.4364,-0.24773465549666607,0.44,1.683753598157743,11.6542,16.2167,Q29sbGVjdGlvblN0YXRzVHlwZTo2NDQzNjU=
808,Untitled Collection #63644170,0.035,0.035,51.0,1.0,0.0,3.43,0.0,0.0,0.0,3.43,3.43,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTI3OTU=
809,Kanati,2.0,17.7242,19.0,26.0,1.8404166666666668,3.4085,-0.3780769230769231,0.8085,2.5804488179606517,16.9247815625,23.2517815625,Q29sbGVjdGlvblN0YXRzVHlwZTo2OTgyNDY=
810,Artvatars,0.07,761.5674733333333,1550.0,6713.0,-0.28649895163238975,3.4034,1.246815286624204,0.7055,-0.37032502124882083,13.216499999,378.814499998999,Q29sbGVjdGlvblN0YXRzVHlwZTo0NDMzMjQ=
811,"""Aurora""",0.085,3.238857142857143,43.0,100.0,0.0,3.4008,-1.0,0.0,0.0,3.40079999999999,3.40079999999999,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEzNjk3
812,Neon District,0.0008,2697.7837693830784,2268.0,46841.0,0.5200515507218831,3.39807524163877,-1.0,0.0,4.303633975242918,6.64227119059423,850.891393246594,Q29sbGVjdGlvblN0YXRzVHlwZTozNjcw
813,Baeige,0.45,391.12877142857144,86.0,806.0,0.4956228909385942,3.3969,0.0,0.4269,0.0,6.1971276072936,11.4219034861626,Q29sbGVjdGlvblN0YXRzVHlwZTozNTkyMw==
814,The Next Album by 3LAU,2.5,518.6700000000001,23.0,306.0,2.39,3.39,0.25999999999999995,1.89,0.0,4.39,8.415,Q29sbGVjdGlvblN0YXRzVHlwZTo2MjI1NzY=
815,Blooming Synesthesia,0.4,0.4670344827586207,67.0,12.0,0.8779811425402109,3.386,-0.8943475964078182,0.2,0.0,5.189,5.18900000000001,Q29sbGVjdGlvblN0YXRzVHlwZTo5NTYxMTQ=
816,96 degrees in the shade.,1.49,111.66666666666667,31.0,100.0,-0.8749533407988055,3.35,0.0,1.25,0.0,30.14,30.14,Q29sbGVjdGlvblN0YXRzVHlwZTo4NTc1NDc=
817,The Masses,15.0,2.977777777777778,4.0,8.0,0.0,3.35,0.0,0.0,0.0,3.35,3.35,Q29sbGVjdGlvblN0YXRzVHlwZTo5NzY5Mjg=
818,The Joyful Paintings,0.14,10.080875,95.0,205.0,16.599473684210526,3.3439,31.438999999999997,3.2439,0.0,3.57389999999999,3.78389999999999,Q29sbGVjdGlvblN0YXRzVHlwZTo2MjU1ODI=
819,This Punk Does Not Exist by Diet LARVA,0.0,103.74096649233867,7.0,404.0,13.375162583520728,3.33819941683268,-1.0,0.0,0.0,3.57041935851595,3.57041935851595,Q29sbGVjdGlvblN0YXRzVHlwZTo5MDA2NzU=
820,0xd52a86110c9a7597a057ae2bb4f577b6cd42a639,0.005,46.0733,522.0,83.0,3.7580000000000005,3.3306,1.9401492537313432,1.9699,12.180857142857143,9.2266,10.2876001,Q29sbGVjdGlvblN0YXRzVHlwZTo1MzE0OQ==
821,BitsForAI,0.221,432.6933333333334,194.0,1952.0,-0.727767627665557,3.325,-0.868421052631579,0.225,177.2166515393175,35.6433303078635,348.184655919648,Q29sbGVjdGlvblN0YXRzVHlwZTo2NDEx
822,CryptoBeatniks,6.9,49.8,22.0,30.0,0.0,3.32,0.0,0.02,7.533333333333333,3.84,9.4,Q29sbGVjdGlvblN0YXRzVHlwZToxNTg4MzU=
823,PolkamonsterPets,0.017,0.07346666666666667,24.0,3.0,0.0,3.306,3.4999999999999996,0.36,0.0,3.306,3.306,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwOTU5
824,Satoshibles: Special Editions,30.0,6.6,2.0,2.0,0.0,3.3,0.0,0.0,0.0,3.3,3.3,Q29sbGVjdGlvblN0YXRzVHlwZTo5Njk4ODM=
825,The Crypto Pigeons,0.014,16.329538084367474,48.0,99.0,0.0,3.2988965827005,-1.0,0.0,0.0,3.2988965827005,3.2988965827005,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI1Nzk0
826,Gutter Merch,0.09,5.7429069767441865,976.0,75.0,0.0,3.2926,0.4448364641937638,1.5152,0.0,3.2926,3.2926,Q29sbGVjdGlvblN0YXRzVHlwZToxMDA1MTc0
827,Art by The Paper Crane,0.35,0.23428571428571426,18.0,2.0,0.0,3.28,0.0,1.88,0.0,3.28,3.28,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODUyMjM=
828,The Doppelgang,0.375,10.54586960225616,33.0,74.0,0.33977973664244265,3.27777028178232,-0.28386917621383856,0.63,0.0,7.45726965189266,7.45726965189266,Q29sbGVjdGlvblN0YXRzVHlwZTo4NTQ5Njk=
829,Cryptosaur Hatchlings,0.049,4.134945054945055,60.0,115.0,0.0,3.272,-0.7021617293835068,0.744,0.0,3.272,3.272,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTQ4NDA=
830,Doki Doki Finance Polygon,0.0003,6.384176640718156,2330.0,477.0,0.22270253205011928,3.26570041999,-0.32254047503612676,0.316829,2.9259531934118774,7.81508761998998,147.72166846049,Q29sbGVjdGlvblN0YXRzVHlwZToxNzgxMzQ=
831,The Wicked Craniums X Pop Wonder,0.05,314.049375,2977.0,3100.0,-0.7633359685306483,3.2418,-0.2800000000000001,0.144,0.0,16.939699,16.939699,Q29sbGVjdGlvblN0YXRzVHlwZTo5MzMwMjY=
832,Untitled Collection #46292730,0.04,0.04,1.0,1.0,0.0,3.24,0.0,0.04,0.0,3.24,3.24,Q29sbGVjdGlvblN0YXRzVHlwZTo5NzExNDY=
833,Passive Apes,0.0001,163.26404494382024,1240.0,4500.0,-0.9553388910316652,3.229,-0.9,0.001,0.0,190.403640786927,190.403640786927,Q29sbGVjdGlvblN0YXRzVHlwZTo4NTMxNzA=
834,Untitled Collection #63887326,0.035,0.10500000000000001,40.0,3.0,0.0,3.22,-1.0,0.0,0.0,3.22,3.22,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTcwODE=
835,DEVILISH NFTS,6.66,20.0855625,21.0,25.0,-0.3341158675562554,3.21369,0.0,1.54769,0.0,8.52989,8.52989,Q29sbGVjdGlvblN0YXRzVHlwZTo4NTAzNDE=
836,ethercompanyrock,0.05,4.093023255813954,15.0,55.0,0.0,3.2,-0.896551724137931,0.3,0.0,3.2,3.2,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI2Mzk4
837,Pixel Rubber Duckies,0.03,2.984727356746765,162.0,505.0,0.0,3.1975,0.030733944954128494,0.2247,212.83333333333,3.20749999999995,3.22249999999996,Q29sbGVjdGlvblN0YXRzVHlwZTo4MTM5MjU=
838,Bored Aztec Apes,0.49,0.5629411764705883,34.0,3.0,-0.6366646281718077,3.19,0.0,0.0,0.0,11.9697672545585,11.9697672545585,Q29sbGVjdGlvblN0YXRzVHlwZTo5MTAxMzA=
839,Low Effort Just Bricks,0.019,2.6505378151260506,49.0,99.0,0.0,3.186,0.0,0.05,0.0,3.18599999999999,3.18599999999999,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTAzODI=
840,TOTO IS A GOOD DOG,0.03,14.345404733789724,141.0,533.0,-0.3822729213445568,3.1759057384375,-0.7377049180327869,0.08,0.0,14.5479772797707,14.5479772797707,Q29sbGVjdGlvblN0YXRzVHlwZTo4MzU1Mzg=
841,post/m nft,0.1,9.90625,21.0,100.0,0.0,3.17,0.0,3.17,0.0,3.17,4.07,Q29sbGVjdGlvblN0YXRzVHlwZTozNTY3MjA=
842,Aethir Wars,0.03,39.096666666666664,105.0,370.0,11.68,3.17,0.0,1.36,3.4080320379039994,7.815,22.0173,Q29sbGVjdGlvblN0YXRzVHlwZTo2NzgxOTc=
843,boom111,0.032,4.032,110.0,126.0,6.071428571428571,3.168,-0.5263157894736842,0.288,0.0,3.616,3.616,Q29sbGVjdGlvblN0YXRzVHlwZTo5NjMzMzk=
844,iAMs,0.099,14.2425,78.0,153.0,-0.35403775200908183,3.165,5.875,0.825,0.0,9.59516713974978,15.4101671397498,Q29sbGVjdGlvblN0YXRzVHlwZTozMDQ4MjI=
845,TRI3ES Armory,0.13,1.57625,102.0,7.0,-0.002026021716420331,3.1525,0.0,0.0,0.20809010305530226,20.4586,56.5769640190658,Q29sbGVjdGlvblN0YXRzVHlwZTo2MjcyMzk=
846,ASWANG COLLECTION,1.5,60.637499999999996,37.0,77.0,-0.7743051823829074,3.15,0.0,1.5,2.184386533747146,33.9933375,44.6683410335689,Q29sbGVjdGlvblN0YXRzVHlwZTo1NTQxOTk=
847,Sadgirls,0.285,11.571692307692308,81.0,96.0,0.107655333286209,3.134,7.316666666666667,0.499,44.8496,11.4624,11.7124,Q29sbGVjdGlvblN0YXRzVHlwZTo3OTM5ODI=
848,NightFamily,0.0077,37.017456081081086,883.0,1755.0,-0.9430413236410347,3.1217,-0.07370184254606374,0.6636,2019.9934640522877,61.8424,92.4986259386322,Q29sbGVjdGlvblN0YXRzVHlwZToxNzMzMw==
849,Ghost Goblins,0.018,85.90996216216217,712.0,3057.0,-0.21145630577112667,3.1194,-0.7767901852779169,0.1783,0.0,31.6554,31.6554,Q29sbGVjdGlvblN0YXRzVHlwZTo4NzA0ODg=
850,"Direwolves (OLD, READ DESC)",0.0001,258.2022631578948,463.0,1581.0,-0.6056327287978343,3.103,-1.0,0.0,0.0,10.9713,10.9713,Q29sbGVjdGlvblN0YXRzVHlwZTo5Mjk0NTg=
851,Bones Club,0.0475,82.12628947368421,452.0,1010.0,-0.2768780716124502,3.0899,0.708966565349544,1.1245,-0.4074155441964845,18.6725455600763,117.5598362234,Q29sbGVjdGlvblN0YXRzVHlwZTo2MzMxMDQ=
852,Evoh Llama Frens,0.09,1050.9653333333333,765.0,1024.0,0.0,3.079,0.0,0.0,-0.7076182822119129,4.2416,18.748663,Q29sbGVjdGlvblN0YXRzVHlwZTo3NzM1MjU=
853,Cool Pixel Cats,0.01,15.671675675675676,411.0,945.0,-0.6076876846156792,3.068,-0.849624060150376,0.016,2.8503390831264506,19.7160463090573,24.8366463090574,Q29sbGVjdGlvblN0YXRzVHlwZTo4MTE0MDQ=
854,Uniqly Collections,0.08,109.6733,266.0,537.0,-0.48481434145028923,3.0635,0.0,0.0,0.0,9.889813799565,9.889813799565,Q29sbGVjdGlvblN0YXRzVHlwZTo4MDcyMzE=
855,Terra Virtua,0.01,50.08724,384.0,1804.0,0.0,3.0541,0.0,0.0,1115.5757575757575,11.0541,82.2127028911744,Q29sbGVjdGlvblN0YXRzVHlwZTo1NjA1
856,Spaceheads Saga,0.0,4.574999999999999,3.0,3.0,0.0,3.05,-0.475,1.05,0.0,3.05,3.05,Q29sbGVjdGlvblN0YXRzVHlwZToxMDA2Mjk1
857,EarlyBroadcasterComics,0.078,41.335840000000005,138.0,272.0,0.0,3.0394,0.0,0.077,0.0,3.0394,3.0394,Q29sbGVjdGlvblN0YXRzVHlwZTo5NzkzNjU=
858,Visualise Alpha,0.2,13.2,16.0,66.0,0.7647058823529412,3.0,-0.75,0.4,0.0,6.3,6.3,Q29sbGVjdGlvblN0YXRzVHlwZTo3OTk0ODI=
859,Cybernetics,25.0,30.0,8.0,10.0,0.0,3.0,0.0,3.0,0.0,5.04,5.94,Q29sbGVjdGlvblN0YXRzVHlwZToxNTg0OQ==
860,Untitled Collection #64871003,1.0,9.0,2.0,9.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,Q29sbGVjdGlvblN0YXRzVHlwZToxMDQ1MDM0
861,Superchief Gallery NFT,0.125,47.53846153846154,72.0,206.0,-0.5862068965517241,3.0,0.0,0.25,14.34090909090909,16.875,115.20355,Q29sbGVjdGlvblN0YXRzVHlwZToyODY3NDY=
862,MetaJAX ProjectONE,3.0,30.0,3.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,Q29sbGVjdGlvblN0YXRzVHlwZTo5Njc1Mjc=
863,Machine nightscapes,1.5,4.0,2.0,4.0,0.0,3.0,-1.0,0.0,0.0,3.2,3.2,Q29sbGVjdGlvblN0YXRzVHlwZTo1NDU0MDg=
864,my photo of all V2,0.5,0.5,1.0,1.0,0.0,3.0,-1.0,0.0,0.0,3.0,3.0,Q29sbGVjdGlvblN0YXRzVHlwZTo4NjgyNjA=
865,Landscape Bangerz,1.5,3.0,1.0,2.0,0.0,3.0,-1.0,0.0,0.0,3.0,3.0,Q29sbGVjdGlvblN0YXRzVHlwZToxMDIyODQz
866,SnarkySharkz Society,0.05,128.74200000000002,146.0,387.0,0.0,2.994,17.814814814814813,2.54,0.0,2.994,2.994,Q29sbGVjdGlvblN0YXRzVHlwZToxMDA1NTEx
867,Slacker Duck Pond,0.017,202.6931100380509,1626.0,6000.0,-0.5283717882818358,2.97283228055808,0.5889694079351351,1.13624763147579,-0.9347004452071626,25.6133650026148,417.857463509461,Q29sbGVjdGlvblN0YXRzVHlwZTo3Mzg4MDU=
868,CryptoTulips,0.4,23.074615384615385,51.0,101.0,18.8,2.97,0.0,2.79,0.0,3.12,28.8177,Q29sbGVjdGlvblN0YXRzVHlwZTo4NjUzNQ==
869,FuckCashGrabs,0.02,147.99,1864.0,5000.0,0.22179566563467498,2.9598,-0.8312236286919831,0.04,-0.5375511454764974,30.9129,97.7589948656741,Q29sbGVjdGlvblN0YXRzVHlwZTo3ODE2MzY=
870,ExpansionPunks,0.035,229.24604444444446,430.0,2824.0,0.23282008015186684,2.9224,-1.0,0.0,0.0,5.2929,5.2929,Q29sbGVjdGlvblN0YXRzVHlwZTo5NTA3MTU=
871,Sidereal,0.4,46.287,73.0,111.0,10.676,2.919,0.0,2.05,-0.2447903245202632,4.396,15.2369,Q29sbGVjdGlvblN0YXRzVHlwZToyMTM1OTY=
872,Devious Demon Dudes,0.038,230.84263636363636,713.0,2610.0,-0.8845513057841825,2.9187,-0.522850815381518,0.711,1.3758232046242722,33.007280195711,46.9002669008943,Q29sbGVjdGlvblN0YXRzVHlwZTo3NzAwNTE=
873,Time Trails,1.8,14.495,12.0,20.0,-0.27525,2.899,-1.0,0.0,0.0,6.899,6.899,Q29sbGVjdGlvblN0YXRzVHlwZTo5Mjg4NDA=
874,WAIFU Token,0.1499,8.685,287.0,39.0,0.7059516794342957,2.895,-0.6,0.1,1.1613870070911039,8.4418,454.860381929212,Q29sbGVjdGlvblN0YXRzVHlwZToxNDEyMQ==
875,Liverboy,0.5,24.998602272727275,56.0,95.0,0.43295792079207923,2.894575,0.0,0.0,0.15450705619454372,15.9363247382106,29.7398997382106,Q29sbGVjdGlvblN0YXRzVHlwZTo3NjI0Mjg=
876,Berk's GL!C-P!XxX,3.75,34.68,21.0,36.0,-0.19722222222222222,2.89,0.0,0.0,18.74712643678161,8.59,13.59,Q29sbGVjdGlvblN0YXRzVHlwZToxNTI2NA==
877,MilkySpaceCollection,0.01,2.6254545454545455,44.0,100.0,0.0,2.888,-0.99302649930265,0.02,0.0,2.888,2.888,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI2NTA2
878,EtherAutists,0.099,2.514122807017544,23.0,50.0,0.0,2.8661,-0.7988349189053267,0.48,0.0,2.8661,2.8661,Q29sbGVjdGlvblN0YXRzVHlwZToxMDMwOTk5
879,Mad Cat Militia,0.01,243.92366853120382,1922.0,8271.0,-0.7633380320299367,2.86066930812801,-0.7007106413994169,0.3285,-0.8209676273402314,27.9546863350974,184.0978794336,Q29sbGVjdGlvblN0YXRzVHlwZTo3NTQ3OTE=
880,CryptoSongz,0.07,105.12592592592593,394.0,1000.0,-0.2868341708542713,2.8384,9.025641025641026,1.173,-0.9225206333363268,10.3505101461518,143.9510464638,Q29sbGVjdGlvblN0YXRzVHlwZTo2MjQ3NDQ=
881,33 Curated Drop Open Editions featuring Tom Yoo Lefty Out There and Lach,0.3,732.424090909091,66.0,2850.0,3.7590909090909097,2.8269,-1.0,0.0,0.0,3.4209,3.4209,Q29sbGVjdGlvblN0YXRzVHlwZTo4OTg0NDI=
882,Untitled Collection #63260768,0.035,0.036076923076923076,1.0,1.0,0.0,2.814,-0.07692307692307698,0.42,0.0,2.814,2.814,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM4ODg=
883,ONY 2,4.4,196.0,49.0,70.0,-0.8780965649353477,2.8,-1.0,0.0,0.0,88.4655946579688,88.4655946579688,Q29sbGVjdGlvblN0YXRzVHlwZTo4MjgxNTI=
884,Grimes x Mac,1.0,447.99857142857144,117.0,1122.0,0.9545454545454546,2.795,0.0,0.0,-0.35722100656455147,5.875,71.887,Q29sbGVjdGlvblN0YXRzVHlwZTo0Mjk2Mg==
885,Uniqly Genesis Physical Collection,0.019,480.58751363636367,812.0,3787.0,0.9782470063062425,2.7919,0.0,0.02,0.0,4.2032,4.2032,Q29sbGVjdGlvblN0YXRzVHlwZTo4OTQzMjU=
886,PunkPups,0.019,11.746538955857023,157.0,502.0,-0.5898879009355494,2.7845381190179,-0.6301692255967724,0.33,0.0,10.5542381190178,10.5542381190178,Q29sbGVjdGlvblN0YXRzVHlwZTo4ODcwNTc=
887,Beeple Punks 3D,0.2,7.6812,53.0,111.0,6.481081081081081,2.768,2.625641025641025,0.707,4.332214765100671,3.178,8.5135,Q29sbGVjdGlvblN0YXRzVHlwZTo0Njk3NzA=
888,Moon In Motion,0.55,5.5,34.0,6.0,-0.8390589336922807,2.75,0.0,0.45,0.0,19.837,19.837,Q29sbGVjdGlvblN0YXRzVHlwZTo5MjQxMDE=
889,8Aliens,0.06,777.4691612903226,56.0,8887.0,20.1875,2.712,0.0,2.712,-0.16556576680068932,2.9055,9.59549999999999,Q29sbGVjdGlvblN0YXRzVHlwZTo1NTE4ODQ=
890,PostironicNFTs,0.049,2.7094,20.0,39.0,0.0,2.7094,-1.0,0.0,0.0,2.7094,2.7094,Q29sbGVjdGlvblN0YXRzVHlwZTozMzU3Nzk=
891,Tory Lanez Digital Collectibles,0.105,0.5418000000000001,181.0,4.0,0.17024493498639245,2.709,0.34408602150537637,0.5,529.39,5.3039,87.6888,Q29sbGVjdGlvblN0YXRzVHlwZTo2OTA4Ng==
892,Rarex NFT,0.1,2.868148,33.0,53.0,0.0,2.7058,0.0,2.7058,107.232,2.7058,2.7308,Q29sbGVjdGlvblN0YXRzVHlwZTo2MjM2ODA=
893,Petra Cortright - Room,0.2,62.930769230769236,69.0,303.0,1.2500000000000002,2.7,0.0,0.0,0.0,7.175,23.225,Q29sbGVjdGlvblN0YXRzVHlwZTo0ODQwMDM=
894,Untitled Collection #27791789,0.035,0.036000000000000004,1.0,1.0,0.0,2.7,-0.07692307692307698,0.42,0.0,2.7,2.7,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM2NTM=
895,Literally Just Scribbles,0.25,3.319672131147541,48.0,75.0,0.0,2.7,-1.0,0.0,0.0,2.7,2.7,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODUzMjM=
896,Color is the power,0.3,3.9000000000000004,7.0,13.0,0.0,2.7,0.0,2.7,0.0,2.7,2.7,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODk4NTQ=
897,The Architect Mind Collab House,0.2,0.5683157894736842,30.0,8.0,0.3041062801932368,2.6995,-0.6289424860853432,0.1,0.0,6.11949999999999,6.11949999999999,Q29sbGVjdGlvblN0YXRzVHlwZTo4NzkyOTU=
898,Oink's Backyard BBQ,0.019,70.30501666666666,255.0,1252.0,4.3908,2.6954,0.0,0.2,0.0,3.1954,3.1954,Q29sbGVjdGlvblN0YXRzVHlwZTo5MzE3ODQ=
899,CANDY KNIGHTS,0.09,2.7232399860103396,42.0,80.0,0.0,2.68919948618521,-1.0,0.0,0.0,2.68919948618521,2.68919948618521,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODY5MDk=
900,FLUIDSCAPES,10.0,6.960194871794872,25.0,101.0,0.0,2.6876,-1.0,0.0,0.0,2.6876,2.6876,Q29sbGVjdGlvblN0YXRzVHlwZTo4OTk0ODI=
901,Party Skulls,0.007,28.30195789473684,935.0,1001.0,0.49902959751441944,2.686,-1.0,0.0,0.0,4.62782586151315,4.62782586151315,Q29sbGVjdGlvblN0YXRzVHlwZTo4NDE3NjI=
902,Aura Essentials,0.14,0.2851063829787234,43.0,5.0,0.420996818663839,2.68,0.0,0.0,0.0,5.266,5.266,Q29sbGVjdGlvblN0YXRzVHlwZTo4OTg2OTQ=
903,Hobo Beard Club,0.085,54.29561111111111,186.0,367.0,-0.338385093167702,2.663,-1.0,0.0,1.439285714285714,11.8159,16.6599,Q29sbGVjdGlvblN0YXRzVHlwZTo3NzIxNTA=
904,Pepper Attack,0.0399,270.1489741100605,708.0,4058.0,0.2523529181941588,2.66287800995624,-0.8820841624290663,0.16,19.130728501329973,21.7613175099377,22.8423175099377,Q29sbGVjdGlvblN0YXRzVHlwZTo4MDYxMzc=
905,lolgame,0.032,3.2640000000000002,102.0,102.0,3.15,2.656,-1.0,0.0,0.0,3.296,3.296,Q29sbGVjdGlvblN0YXRzVHlwZTo5NDQ2MjM=
906,Benevolent Goblin Friendship Society,0.0246,41.02607142857143,378.0,649.0,-0.7672114474099534,2.655,2.606557377049181,0.66,1.625158388241257,16.5742,79.8748439800137,Q29sbGVjdGlvblN0YXRzVHlwZTo1NDQ2NjI=
907,boboshiba,0.105,16.927268234302847,133.0,249.0,-0.7339911652198601,2.65125888007153,16.605504587155963,0.3838,2.3912963264333977,23.3792577447992,30.2731577447992,Q29sbGVjdGlvblN0YXRzVHlwZTo3ODgwNTI=
908,Untitled Collection #38449837,0.025,0.049999999999999996,55.0,2.0,0.0,2.65,-0.6582278481012658,0.675,0.0,2.64999999999999,2.64999999999999,Q29sbGVjdGlvblN0YXRzVHlwZTo5NzU4Mjc=
909,YYDS1,0.0335664000335664,0.10175611384615385,3.0,3.0,0.13651612903225807,2.64565896,0.0,1.08794014,0.0,4.97352646,4.97352646,Q29sbGVjdGlvblN0YXRzVHlwZTo5MjQ0ODY=
910,ManManLaiZzz,0.2,24.42,71.0,111.0,-0.40674157303370784,2.64,0.0,0.44,13.426724137931036,16.735,17.895,Q29sbGVjdGlvblN0YXRzVHlwZTo4MDQ5NjU=
911,Gener8tive Tones,0.5,54.583333333333336,85.0,125.0,-0.9241669946974784,2.62,-1.0,0.0,0.0,39.0896,39.0896,Q29sbGVjdGlvblN0YXRzVHlwZTo3NTU3MjA=
912,The treasure vault,0.88,0.6525,1.0,1.0,0.0,2.61,0.0,0.0,0.0,2.6727,2.6727,Q29sbGVjdGlvblN0YXRzVHlwZTo4ODA1Njk=
913,Lurks Flower Faces,0.0845,16.777184225125165,55.0,58.0,0.35309572394191785,2.60335617286425,0.0,0.0,-0.2596653051045334,6.98135617286425,16.4113561728642,Q29sbGVjdGlvblN0YXRzVHlwZTo3ODQyMjA=
914,Cash Grab NFT,0.004,297.5787918367347,974.0,5608.0,-0.6312176441387136,2.6001,-1.0,0.0,0.0,10.0046,10.0046,Q29sbGVjdGlvblN0YXRzVHlwZTo4Mzk3MzI=
915,IANNOCENT,0.45,0.8666666666666667,28.0,4.0,-0.1333333333333333,2.6,0.0,2.4,0.0,5.6,5.6,Q29sbGVjdGlvblN0YXRzVHlwZTo5Nzg3NA==
916,GitTrees,0.3,38.27741538461538,97.0,192.0,-0.41318244097267115,2.5917,0.09792817679558022,0.7949,0.0,7.008234509117,7.008234509117,Q29sbGVjdGlvblN0YXRzVHlwZTo5MDA3MDc=
917,CVRSED,0.15,20.528296153846153,40.0,103.0,2.163901277903139,2.59095,2.8596491228070176,1.54,-0.32380447850945393,8.828259875,23.7724397410656,Q29sbGVjdGlvblN0YXRzVHlwZTo2ODM2OTY=
918,Flock of Us,0.6,16.1875,29.0,50.0,1.1583333333333332,2.59,-1.0,0.0,0.0,15.19,15.19,Q29sbGVjdGlvblN0YXRzVHlwZTo4NjYwMjE=
919,Wheel Cards,0.05,67.34,50.0,1014.0,0.0,2.59,0.0,2.49,0.0,2.59,3.19,Q29sbGVjdGlvblN0YXRzVHlwZTo3MTM0NDE=
920,The Moon Rock Project,0.08,3.3994736842105264,55.0,100.0,4.198390342052314,2.5836,-0.8390962830998462,0.1987,0.0,3.0806,3.08059999999999,Q29sbGVjdGlvblN0YXRzVHlwZTo5MjU1MTY=
921,EtherRock,0.12,25.8,14.0,150.0,0.0,2.58,4.972972972972973,2.21,0.0,2.58,2.58,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTk5NDQ=
922,Killer Acid,0.8,106.67360000000001,50.0,209.0,-0.1632786885245901,2.552,0.0,0.66,1.3678804855275442,12.68,19.635,Q29sbGVjdGlvblN0YXRzVHlwZToxMDU2OTI=
923,Art by Angel Rivas,0.005,20.62090410958904,232.0,590.0,1.991090269636577,2.5514,-0.8823332589783627,0.211,0.7638115162867568,7.25049999999997,11.4112,Q29sbGVjdGlvblN0YXRzVHlwZTo2NjY1MzU=
924,Untitled Collection #65979028,0.17,0.16999999999999998,1.0,1.0,0.0,2.55,0.0,2.55,0.0,2.55,2.55,Q29sbGVjdGlvblN0YXRzVHlwZToxMDIzNjMw
925,RektPunk,0.009,40.06317146104075,373.0,1211.0,0.0,2.54736928364999,-0.3577777777777778,0.0289,0.0,2.54736928364999,2.54736928364999,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTczMjA=
926,Brian Morris : Derivatives,33.0,1.6900000000000002,6.0,4.0,0.0,2.535,0.0,1.1,0.0,2.535,2.535,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODAzNzU=
927,NyanDogg,0.69,134.09,91.0,212.0,0.0,2.53,0.14999999999999997,0.69,0.9358792974011092,6.93,17.6555686401747,Q29sbGVjdGlvblN0YXRzVHlwZTo0NzMwNDI=
928,S.H.A.C.K.E.R.S,1.069,82.32000000000001,44.0,98.0,-0.17647058823529413,2.52,-0.5599999999999999,0.77,0.42771938042093255,22.827625,45.3359645731244,Q29sbGVjdGlvblN0YXRzVHlwZTo2NTk2Mjc=
929,CV Star 1,1.5,2.52,75.0,1.0,0.0,2.52,0.0,0.0,1.3346750000038934,2.52,3.599379356868,Q29sbGVjdGlvblN0YXRzVHlwZTo2MzcyODA=
930,TeddyBits,0.35,25.65818181818182,54.0,112.0,-0.5351839896707553,2.52,0.8148148148148147,0.49,12.09089591185851,45.1505,48.7075,Q29sbGVjdGlvblN0YXRzVHlwZTo3MTkyOTc=
931,Villa Devendome Paris ELK,0.035,108.22359375,350.0,1377.0,-0.508174280350438,2.515,0.0,0.369,0.0,8.6416,8.6416,Q29sbGVjdGlvblN0YXRzVHlwZTo4ODcwODM=
932,Matt French Art,0.02,1.1083050847457627,44.0,26.0,250.5,2.515,23.11111111111111,1.085,0.0,2.525,5.07499999999999,Q29sbGVjdGlvblN0YXRzVHlwZTo0NDIyMg==
933,2o2o-21,0.389,2.505,13.0,21.0,0.0,2.505,0.0,2.505,0.0,2.605,2.605,Q29sbGVjdGlvblN0YXRzVHlwZTo2OTY5MDY=
